,filename,patch_number,category,category_int,1_num_points,1_avg_birth,1_stddev_birth,1_skew_birth,1_percentile_25_birth,1_percentile_75_birth,1_iqr_birth,1_avg_death,1_stddev_death,1_skew_death,1_percentile_25_death,1_percentile_75_death,1_iqr_death,1_pers_entropy,0_num_points,0_num_points_less_eq_-2,0_avg_birth,0_stddev_birth,0_skew_birth,0_percentile_25_birth,0_percentile_75_birth,0_iqr_birth,0_avg_death,0_stddev_death,0_skew_death,0_percentile_25_death,0_percentile_75_death,0_iqr_death,0_pers_entropy
35,example_ellipses_60_1.tif,9,group_b,0,54.0,7.6749766711835505,3.282646101398046,0.95584953859406,5.0,9.164658308029177,4.164658308029175,8.423374917772081,3.540932628237849,0.9603522252248472,6.162853121757507,9.909114599227903,3.746261477470398,3.1493944663500257,59.0,5.0,-1.4285753096564342,1.669147910689721,-4.350618556396488,-1.0,-1.0,0.0,3.69611905361044,1.9314789749032009,0.3783484556249482,2.2360680103302,5.0,2.7639319896698,3.942751729971663
36,example_ellipses_60_2.tif,1,group_b,0,49.0,6.569333845255327,2.270043969765013,0.9224973763935196,5.099019527435304,7.810249805450439,2.711230278015135,7.164255317376584,2.3979108259561466,0.54635644708222,5.385164737701416,8.246211051940918,2.861046314239502,3.248907523307028,56.0,9.0,-1.8212531294141496,2.344238910040953,-3.292985411029349,-1.0,-1.0,0.0,3.0173180775208905,1.4736483821166757,0.4356758641410025,2.0,4.0615527629852295,2.061552762985229,3.878906975889565
37,example_ellipses_60_2.tif,2,group_b,0,41.0,7.123679917033126,2.595094278620695,0.1453248483082737,5.0,9.219544410705566,4.219544410705566,7.874671726692013,2.973093209831173,0.2979644720149593,5.385164737701416,10.198039054870604,4.812874317169188,3.0392939354827484,60.0,6.0,-1.4206731160481771,1.500854346746081,-4.029359034391647,-1.0,-1.0,0.0,3.229691642825886,1.7497606340635443,0.5335050401080098,2.0,4.4721360206604,2.4721360206604004,3.974163844629
38,example_ellipses_60_2.tif,3,group_b,0,53.0,8.089560121860144,2.9043332366614285,0.6343388844136718,6.082762718200684,9.219544410705566,3.136781692504883,8.600656010069937,3.065069934153476,0.5235119026556272,6.324555397033691,11.313708305358888,4.989152908325195,3.2654532692442952,55.0,8.0,-1.6992552974007349,2.055657171254764,-3.5877110175868205,-1.0,-1.0,0.0,3.629674010806613,2.04004805465003,1.4198631222321003,2.0,5.0,3.0,3.863226653604632
39,example_ellipses_60_2.tif,4,group_b,0,75.0,6.723780892690023,2.0576415442288507,0.1100246034477908,5.0,8.031128883361816,3.0311288833618164,7.386802663803101,2.1767690901097625,-0.0057062903274012,5.385164737701416,8.602325439453125,3.217160701751709,3.5161692216669422,82.0,6.0,-1.3618964727331953,1.6021186440357025,-5.718781278590564,-1.0,-1.0,0.0,3.1477905732614024,1.5708459856625316,0.4238310054479596,2.0,4.242640495300293,2.242640495300293,4.299734931367551
40,example_ellipses_60_2.tif,5,group_b,0,50.0,8.979933032989502,3.4789163832630656,0.7517490947290737,6.4031243324279785,10.816654205322264,4.413529872894285,9.463005318641663,3.474621039311571,0.5972312818929882,7.10607647895813,11.1465950012207,4.040518522262572,3.1813632926083075,50.0,8.0,-2.0152571249008178,2.892414169414464,-3.1706415403721877,-1.0,-1.0,0.0,3.5690583720499154,2.235272533206256,1.545573807075486,2.0,5.0,3.0,3.699641243634392
41,example_ellipses_60_2.tif,6,group_b,0,34.0,6.259182670537164,2.0887105738237293,0.6466982541954557,4.4721360206604,7.820027470588684,3.347891449928284,7.203848670510685,2.313040581251129,0.9593683168707712,5.656854152679443,8.942120552062987,3.285266399383543,2.7834778576664903,46.0,11.0,-2.398416633191316,3.138964699123328,-2.857953771970541,-1.0,-1.0,0.0,2.819827151298523,1.2356988118114332,1.7978676440404755,2.2360680103302,3.1622776985168457,0.9262096881866456,3.676083264818264
42,example_ellipses_60_2.tif,7,group_b,0,37.0,5.721978645066957,1.7605360061236193,0.5453598147887699,4.4721360206604,7.071067810058594,2.5989317893981934,6.86061582049808,2.3774528546845524,0.9640530871185992,5.099019527435304,8.062257766723633,2.963238239288329,2.875482465524556,56.0,10.0,-2.2228414927210127,3.4779895210399334,-3.0908768441283976,-1.0,-1.0,0.0,2.840411266413602,1.5108466301994836,0.4977122633690782,1.4142135381698608,4.0,2.585786461830139,3.803991175041124
43,example_ellipses_60_2.tif,8,group_b,0,62.0,6.690055593367545,1.7229201160045975,-0.2823430987805479,5.656854152679443,8.062257766723633,2.405403614044189,7.40728396754111,1.891278331302937,-0.022814311871515,6.082762718200684,9.055385589599608,2.972622871398924,3.518979524858065,71.0,9.0,-1.6061207794807326,1.9043060158680425,-3.556185252019564,-1.0,-1.0,0.0,3.3042231951441083,1.5684739877599774,0.5710279579363209,2.2360680103302,4.384878396987915,2.148810386657715,4.13616200038864
44,example_ellipses_60_2.tif,9,group_b,0,45.0,7.743858867221409,2.711378621892512,0.3925408272122468,5.099019527435304,9.219544410705566,4.120524883270263,8.53306245803833,3.1959065265977205,0.4089289719541621,5.830951690673828,11.18033981323242,5.349388122558592,2.979325955181229,62.0,7.0,-1.720394694036053,2.659640641399478,-5.181625454086021,-1.0,-1.0,0.0,3.322687774408059,1.763256904762351,0.6028688284212991,2.0,4.4721360206604,2.4721360206604004,3.984191686420993
45,example_ellipses_60_3.tif,1,group_b,0,58.0,7.390185795981308,2.0576723997590816,-0.2020888780026038,6.020690679550171,8.9860680103302,2.9653773307800293,8.127330027777573,2.3354528409135176,-0.275097325907308,6.324555397033691,9.88683581352234,3.5622804164886475,3.272516010920908,59.0,8.0,-1.7065392995284776,2.263563320043331,-3.994380015624822,-1.0,-1.0,0.0,3.3272280466967614,1.7009496961017143,0.3092452734484561,2.0,5.0,3.0,3.924373808760374
46,example_ellipses_60_3.tif,2,group_b,0,62.0,7.7607393110952065,3.5914227392624807,1.1273736568089894,5.0,8.9442720413208,3.944272041320801,8.342580664542414,3.591619474519267,0.9250119270686512,5.385164737701416,9.758351564407349,4.373186826705933,3.304259848774091,61.0,9.0,-2.1303441250910526,3.266393687278475,-3.2743890825815964,-1.0,-1.0,0.0,3.102664836247762,1.4867109404712116,0.91675009428428,2.17705100774765,3.704163432121277,1.5271124243736265,3.920282180864693
47,example_ellipses_60_3.tif,3,group_b,0,51.0,7.412835597991943,2.5437897475922897,0.8466717586061552,5.242092132568359,8.062257766723633,2.820165634155273,8.068831135244931,2.726140607757185,0.6920172051770254,5.830951690673828,9.693163871765137,3.8622121810913086,3.1786584419632784,62.0,8.0,-1.5023529298843876,1.4934941663142227,-3.328106725463204,-1.0,-1.0,0.0,3.144597821548337,1.95704610588697,1.3711366704766803,1.4142135381698608,4.4721360206604,3.05792248249054,3.9678579424672895
48,example_ellipses_60_3.tif,4,group_b,0,44.0,6.437121949412606,3.018517590229804,1.0620512789212988,4.242640495300293,7.453882217407227,3.2112417221069336,7.166034606370059,3.2224131620016743,0.9731886991297062,5.0,8.2360680103302,3.2360680103302,3.0854091398477688,54.0,9.0,-2.041948009420324,2.824569458107219,-3.091435134411863,-1.0,-1.0,0.0,2.992928475703833,1.6655218819235016,1.1508756938079938,2.0,4.0,2.0,3.80404608236545
49,example_ellipses_60_3.tif,5,group_b,0,53.0,7.123563910430333,2.7856305420113445,0.5325636928499989,5.099019527435304,8.602325439453125,3.5033059120178214,7.77311606227227,3.0592524061873694,0.5015362592322393,5.830951690673828,9.219544410705566,3.3885927200317383,3.2309419550810783,59.0,8.0,-1.9011512166362696,2.83983914219965,-3.543619913659421,-1.0,-1.0,0.0,3.332928174528582,1.554349871180898,0.7724597512609206,2.05901700258255,4.123105525970458,2.064088523387908,3.935147396558708
50,example_ellipses_60_3.tif,6,group_b,0,57.0,6.277408231768692,1.7620316728370695,0.2471841278306095,5.0,7.071067810058594,2.0710678100585938,6.887234202602453,1.996703934096926,0.1134858844712955,5.385164737701416,8.544003486633299,3.158838748931883,3.430676461413258,60.0,9.0,-1.9821524540583293,2.955214576362222,-3.8297076176003086,-1.0,-1.0,0.0,2.886679530143738,1.6471385196512662,0.5446863998329458,1.4142135381698608,4.0615527629852295,2.6473392248153687,3.90617279615438
51,example_ellipses_60_3.tif,7,group_b,0,33.0,7.297298619241426,1.817718764079012,0.2656811200367013,6.0,8.485280990600588,2.485280990600588,8.226306741887873,2.090304645380072,0.1615771219076802,7.071067810058594,9.219544410705566,2.1484766006469727,2.5981399651939547,48.0,9.0,-2.3310666730006537,3.433793749936189,-2.968647574620105,-1.0,-1.0,0.0,2.9984751128135843,1.6838743141094523,1.0935780140621574,2.0,4.0615527629852295,2.061552762985229,3.688906063886173
52,example_ellipses_60_3.tif,8,group_b,0,57.0,6.480649155482912,2.6627979684689063,0.2999437538769535,4.242640495300293,8.485280990600588,4.242640495300295,7.186270345721328,2.8889523564789816,0.3639492121467867,5.099019527435304,9.433980941772464,4.334961414337159,3.393169724146566,70.0,5.0,-1.4196054254259385,1.5460582418862034,-3.5522961104533803,-1.0,-1.0,0.0,3.214163925336755,1.728529444975864,0.6617674030121393,2.0,4.4721360206604,2.4721360206604004,4.1217305730956175
53,example_ellipses_60_3.tif,9,group_b,0,47.0,7.08195546332826,2.5612394309684867,1.109021166185113,5.192582368850708,8.123105525970459,2.930523157119751,7.81548240336966,3.11084024669453,1.0812404622516174,5.52100944519043,8.999828815460205,3.4788193702697754,2.935561387928229,61.0,9.0,-1.7471267981607406,1.9991682784881732,-2.6676263990974327,-1.0,-1.0,0.0,3.0055834809939066,1.620776503554318,0.7582314456915669,1.8535533845424648,4.030776381492615,2.177222996950149,3.9379606891008527
